goalID,teamID,period,goalTime,goalDate,scorer,gameID,assist1,assist2,seconds
2023102613:24STL2,STL,1ST,13:24,2023-10-26,Nick Leddy,20231026STL@CGY,Kevin Hayes,Alexei Toropchenko,804
2023102611:23STL1,STL,1ST,11:23,2023-10-26,Kasperi Kapanen,20231026STL@CGY,Oskar Sundqvist,None,683
2023102618:09NYR3,NYR,2ND,18:09,2023-10-26,Alexis Lafreniere,20231026NYR@EDM,Artemi Panarin,Braden Schneider,2289
2023102612:03NYR2,NYR,2ND,12:03,2023-10-26,Braden Schneider,20231026NYR@EDM,Jimmy Vesey,Adam Fox,1923
2023102603:32NYR1,NYR,2ND,03:32,2023-10-26,Adam Fox,20231026NYR@EDM,Vincent Trocheck,Artemi Panarin,1412
2023102706:06CAR3,CAR,3RD,06:06,2023-10-27,Teuvo Teravainen,20231027SJ@CAR,Seth Jarvis,Sebastian Aho,2766
2023102715:10CAR2,CAR,1ST,15:10,2023-10-27,Teuvo Teravainen,20231027SJ@CAR,Dmitry Orlov,Jalen Chatfield,910
2023102706:10CAR1,CAR,1ST,06:10,2023-10-27,Teuvo Teravainen,20231027SJ@CAR,Seth Jarvis,Sebastian Aho,370
2023102714:17NJ9,NJ,3RD,14:17,2023-10-27,Erik Haula,20231027BUF@NJ,Kevin Bahl,John Marino,3257
2023102712:35BUF8,BUF,3RD,12:35,2023-10-27,Dylan Cozens,20231027BUF@NJ,Kyle Okposo,None,3155
2023102702:09NJ7,NJ,3RD,02:09,2023-10-27,Jack Hughes,20231027BUF@NJ,Luke Hughes,Timo Meier,2529
2023102717:32BUF6,BUF,2ND,17:32,2023-10-27,Rasmus Dahlin,20231027BUF@NJ,Mattias Samuelsson,Jeff Skinner,2252
2023102713:47NJ5,NJ,2ND,13:47,2023-10-27,Erik Haula,20231027BUF@NJ,None,None,2027
2023102716:11NJ4,NJ,1ST,16:11,2023-10-27,Jesper Bratt,20231027BUF@NJ,None,None,971
2023102715:42BUF3,BUF,1ST,15:42,2023-10-27,Tage Thompson,20231027BUF@NJ,Alex Tuch,Jordan Greenway,942
2023102707:41NJ2,NJ,1ST,07:41,2023-10-27,Alexander Holtz,20231027BUF@NJ,Luke Hughes,Michael McLeod,461
2023102706:11BUF1,BUF,1ST,06:11,2023-10-27,John-Jason Peterka,20231027BUF@NJ,Henri Jokiharju,Owen Power,371
2023102705:00WAS5,WAS,SHO,05:00,2023-10-27,John Carlson,20231027MIN@WAS,None,None,4200
2023102701:16MIN4,MIN,3RD,01:16,2023-10-27,Ryan Hartman,20231027MIN@WAS,None,None,2476
2023102717:14WAS3,WAS,1ST,17:14,2023-10-27,Dylan Strome,20231027MIN@WAS,Alex Ovechkin,Evgeny Kuznetsov,1034
2023102709:49WAS2,WAS,1ST,09:49,2023-10-27,Tom Wilson,20231027MIN@WAS,Connor McMichael,Trevor van Riemsdyk,589
2023102702:17MIN1,MIN,1ST,02:17,2023-10-27,Marco Rossi,20231027MIN@WAS,Marcus Foligno,Marcus Johansson,137
2023102718:01LA9,LA,3RD,18:01,2023-10-27,Drew Doughty,20231027LA@ARI,Trevor Moore,Mikey Anderson,3481
2023102706:54LA8,LA,3RD,06:54,2023-10-27,Anze Kopitar,20231027LA@ARI,None,None,2814
2023102701:50LA7,LA,3RD,01:50,2023-10-27,Quinton Byfield,20231027LA@ARI,Arthur Kaliyev,Jordan Spence,2510
2023102716:11LA6,LA,2ND,16:11,2023-10-27,Drew Doughty,20231027LA@ARI,Adrian Kempe,Kevin Fiala,2171
2023102708:55ARI5,ARI,1ST,08:55,2023-10-27,Sean Durzi,20231027LA@ARI,Zach Sanford,Karel Vejmelka,535
2023102708:21ARI4,ARI,1ST,08:21,2023-10-27,Jack McBain,20231027LA@ARI,None,None,501
2023102707:46ARI3,ARI,1ST,07:46,2023-10-27,Janis Moser,20231027LA@ARI,Nick Schmaltz,Clayton Keller,466
2023102705:56LA2,LA,1ST,05:56,2023-10-27,Mikey Anderson,20231027LA@ARI,Quinton Byfield,Adrian Kempe,356
2023102737.0ARI1,ARI,1ST,00:37,2023-10-27,Matias Maccelli,20231027LA@ARI,Nick Bjugstad,Janis Moser,37
2023102706:35VAN5,VAN,3RD,06:35,2023-10-27,Ilya Mikheyev,20231027STL@VAN,Elias Pettersson,Andrei Kuzmenko,2795
2023102708:52VAN4,VAN,2ND,08:52,2023-10-27,J.T. Miller,20231027STL@VAN,Elias Pettersson,None,1732
2023102706:58VAN3,VAN,2ND,06:58,2023-10-27,Phillip Di Giuseppe,20231027STL@VAN,Tyler Myers,J.T. Miller,1618
2023102705:48VAN2,VAN,2ND,05:48,2023-10-27,Quinn Hughes,20231027STL@VAN,Brock Boeser,J.T. Miller,1548
2023102707:59VAN1,VAN,1ST,07:59,2023-10-27,Quinn Hughes,20231027STL@VAN,Filip Hronek,None,479
