goalID,teamID,period,goalTime,goalDate,scorer,gameID,assist1,assist2,seconds
2023101119:15TOR5,TOR,2ND,19:15,2023-10-11,William Nylander,20231011MON@TOR,John Klingberg,John Tavares,2355
2023101114:51TOR4,TOR,2ND,14:51,2023-10-11,Auston Matthews,20231011MON@TOR,Mitchell Marner,John Tavares,2091
2023101107:46TOR3,TOR,2ND,07:46,2023-10-11,Noah Gregor,20231011MON@TOR,John Klingberg,None,1666
2023101101:10MON2,MON,2ND,01:10,2023-10-11,Alex Newhook,20231011MON@TOR,None,None,1270
2023101103:01MON1,MON,1ST,03:01,2023-10-11,Jake Evans,20231011MON@TOR,None,None,181
2023101119:04BOS4,BOS,3RD,19:04,2023-10-11,David Pastrnak,20231011CHI@BOS,Brad Marchand,Charlie McAvoy,3544
2023101113:09BOS3,BOS,2ND,13:09,2023-10-11,David Pastrnak,20231011CHI@BOS,Milan Lucic,None,1989
2023101111:22BOS2,BOS,1ST,11:22,2023-10-11,Trent Frederic,20231011CHI@BOS,Brandon Carlo,Matthew Poitras,682
2023101105:37CHI1,CHI,1ST,05:37,2023-10-11,Connor Bedard,20231011CHI@BOS,Taylor Hall,Ryan Donato,337
2023101119:53CGY8,CGY,3RD,19:53,2023-10-11,Andrew Mangiapane,20231011WPG@CGY,Jonathan Huberdeau,Elias Lindholm,3593
2023101118:28CGY7,CGY,3RD,18:28,2023-10-11,Elias Lindholm,20231011WPG@CGY,Andrew Mangiapane,Jonathan Huberdeau,3508
2023101114:18WPG6,WPG,3RD,14:18,2023-10-11,Mark Scheifele,20231011WPG@CGY,Josh Morrissey,None,3258
2023101113:49CGY5,CGY,2ND,13:49,2023-10-11,Rasmus Andersson,20231011WPG@CGY,Elias Lindholm,None,2029
2023101111:19WPG4,WPG,2ND,11:19,2023-10-11,Alex Iafallo,20231011WPG@CGY,None,None,1879
2023101117:50CGY3,CGY,1ST,17:50,2023-10-11,MacKenzie Weegar,20231011WPG@CGY,Nikita Zadorov,Walker Duehr,1070
2023101114:48WPG2,WPG,1ST,14:48,2023-10-11,Kyle Connor,20231011WPG@CGY,Dylan Samberg,Neal Pionk,888
2023101112:29CGY1,CGY,1ST,12:29,2023-10-11,Andrew Mangiapane,20231011WPG@CGY,Adam Ruzicka,Noah Hanifin,749
2023101116:08COL7,COL,3RD,16:08,2023-10-11,Miles Wood,20231011COL@LA,Ross Colton,Tomas Tatar,3368
2023101104:59COL6,COL,3RD,04:59,2023-10-11,Mikko Rantanen,20231011COL@LA,Jack Johnson,Cale Makar,2699
2023101119:55LA5,LA,2ND,19:55,2023-10-11,Quinton Byfield,20231011COL@LA,None,None,2395
2023101106:18LA4,LA,2ND,06:18,2023-10-11,Carl Grundstrom,20231011COL@LA,Phillip Danault,None,1578
2023101103:47COL3,COL,2ND,03:47,2023-10-11,Mikko Rantanen,20231011COL@LA,Devon Toews,Nathan MacKinnon,1427
2023101102:54COL2,COL,2ND,02:54,2023-10-11,Cale Makar,20231011COL@LA,Nathan MacKinnon,Mikko Rantanen,1374
2023101107:25COL1,COL,1ST,07:25,2023-10-11,Nathan MacKinnon,20231011COL@LA,Mikko Rantanen,Jonathan Drouin,445
2023101114:48VAN9,VAN,3RD,14:48,2023-10-11,Dakota Joshua,20231011EDM@VAN,Sam Lafferty,Nils Hoglander,3288
2023101106:56VAN8,VAN,3RD,06:56,2023-10-11,J.T. Miller,20231011EDM@VAN,Quinn Hughes,Elias Pettersson,2816
2023101105:43VAN7,VAN,3RD,05:43,2023-10-11,Brock Boeser,20231011EDM@VAN,Quinn Hughes,Filip Hronek,2743
2023101111:08VAN6,VAN,2ND,11:08,2023-10-11,Elias Pettersson,20231011EDM@VAN,Quinn Hughes,J.T. Miller,1868
2023101108:20EDM5,EDM,2ND,08:20,2023-10-11,Leon Draisaitl,20231011EDM@VAN,Connor McDavid,Evan Bouchard,1700
2023101107:30VAN4,VAN,2ND,07:30,2023-10-11,Brock Boeser,20231011EDM@VAN,None,None,1650
2023101104:03VAN3,VAN,2ND,04:03,2023-10-11,Brock Boeser,20231011EDM@VAN,None,None,1443
2023101111:27VAN2,VAN,1ST,11:27,2023-10-11,Brock Boeser,20231011EDM@VAN,J.T. Miller,Phillip Di Giuseppe,687
2023101108:06VAN1,VAN,1ST,08:06,2023-10-11,Conor Garland,20231011EDM@VAN,Elias Pettersson,Noah Juulsen,486
2023101218:31NYR6,NYR,3RD,18:31,2023-10-12,Jacob Trouba,20231012NYR@BUF,Chris Kreider,Mika Zibanejad,3511
2023101211:34NYR5,NYR,3RD,11:34,2023-10-12,Chris Kreider,20231012NYR@BUF,Mika Zibanejad,K'Andre Miller,3094
2023101218:30BUF4,BUF,2ND,18:30,2023-10-12,John-Jason Peterka,20231012NYR@BUF,Owen Power,Henri Jokiharju,2310
2023101212:49NYR3,NYR,2ND,12:49,2023-10-12,Artemi Panarin,20231012NYR@BUF,None,None,1969
2023101212:22NYR2,NYR,1ST,12:22,2023-10-12,Chris Kreider,20231012NYR@BUF,Adam Fox,Mika Zibanejad,742
2023101203:47NYR1,NYR,1ST,03:47,2023-10-12,Alexis Lafreniere,20231012NYR@BUF,Artemi Panarin,Filip Chytil,227
2023101219:59PHI6,PHI,3RD,19:59,2023-10-12,Travis Konecny,20231012PHI@CLB,Scott Laughton,Travis Sanheim,3599
2023101219:16CLB5,CLB,3RD,19:16,2023-10-12,Patrik Laine,20231012PHI@CLB,Kirill Marchenko,Boone Jenner,3556
2023101218:31PHI4,PHI,3RD,18:31,2023-10-12,Cam Atkinson,20231012PHI@CLB,Carter Hart,None,3511
2023101212:43PHI3,PHI,1ST,12:43,2023-10-12,Travis Konecny,20231012PHI@CLB,Scott Laughton,None,763
2023101208:24CLB2,CLB,1ST,08:24,2023-10-12,Jake Bean,20231012PHI@CLB,Adam Fantilli,Kirill Marchenko,504
2023101203:33PHI1,PHI,1ST,03:33,2023-10-12,Joel Farabee,20231012PHI@CLB,Sean Couturier,Egor Zamula,213
2023101219:26DET7,DET,3RD,19:26,2023-10-12,Robby Fabbri,20231012DET@NJ,J.T. Compher,Jake Walman,3566
2023101218:29NJ6,NJ,3RD,18:29,2023-10-12,Erik Haula,20231012DET@NJ,Jonas Siegenthaler,John Marino,3509
2023101215:37NJ5,NJ,3RD,15:37,2023-10-12,Dougie Hamilton,20231012DET@NJ,Jonas Siegenthaler,None,3337
2023101210:43DET4,DET,3RD,10:43,2023-10-12,Alex DeBrincat,20231012DET@NJ,Dylan Larkin,Shayne Gostisbehere,3043
2023101218:43NJ3,NJ,2ND,18:43,2023-10-12,Jack Hughes,20231012DET@NJ,Tyler Toffoli,Jonas Siegenthaler,2323
2023101213:39NJ2,NJ,2ND,13:39,2023-10-12,Jack Hughes,20231012DET@NJ,Ondrej Palat,None,2019
2023101212:14DET1,DET,2ND,12:14,2023-10-12,Daniel Sprong,20231012DET@NJ,None,None,1934
2023101205:00DAL5,DAL,SHO,05:00,2023-10-12,Matt Duchene,20231012STL@DAL,None,None,4200
2023101205:00STL4,STL,SHO,05:00,2023-10-12,Brayden Schenn,20231012STL@DAL,None,None,4200
2023101205:00DAL3,DAL,SHO,05:00,2023-10-12,Jason Robertson,20231012STL@DAL,None,None,4200
2023101202:37STL2,STL,2ND,02:37,2023-10-12,Tyler Tucker,20231012STL@DAL,Jakub Vrana,Sammy Blais,1357
2023101218.0DAL1,DAL,2ND,00:18,2023-10-12,Jamie Benn,20231012STL@DAL,Ty Dellandrea,Wyatt Johnston,1218
2023101212:56MIN2,MIN,2ND,12:56,2023-10-12,Joel Eriksson Ek,20231012FLA@MIN,Mats Zuccarello,Kirill Kaprizov,1976
2023101207:54MIN1,MIN,1ST,07:54,2023-10-12,Brock Faber,20231012FLA@MIN,Matt Boldy,Joel Eriksson Ek,474
2023101218:19NSH3,NSH,3RD,18:19,2023-10-12,Juuso Parssinen,20231012SEA@NSH,None,None,3499
2023101210:03NSH2,NSH,3RD,10:03,2023-10-12,Gustav Nyquist,20231012SEA@NSH,None,None,3003
2023101210:24NSH1,NSH,2ND,10:24,2023-10-12,Colton Sissons,20231012SEA@NSH,Cole Smith,None,1824
2023101202:11LV5,LV,3RD,02:11,2023-10-12,Brayden Pachal,202310122LV@SJ,Pavel Dorofeyev,William Karlsson,2531
2023101219:24LV4,LV,2ND,19:24,2023-10-12,Nicolas Roy,202310122LV@SJ,Jonas Rondbjerg,Ben Hutton,2364
2023101218:31LV3,LV,2ND,18:31,2023-10-12,Nicolas Hague,202310122LV@SJ,Alex Pietrangelo,Jack Eichel,2311
2023101217:48SJ2,SJ,1ST,17:48,2023-10-12,Filip Zadina,202310122LV@SJ,Tomas Hertl,Henry Thrun,1068
2023101215:25LV1,LV,1ST,15:25,2023-10-12,Michael Amadio,202310122LV@SJ,William Karlsson,Nicolas Hague,925
2023101305:00ARI8,ARI,SHO,05:00,2023-10-13,Nick Schmaltz,20231013ARI@NJ,None,None,4200
2023101305:00ARI7,ARI,SHO,05:00,2023-10-13,Nick Bjugstad,20231013ARI@NJ,None,None,4200
2023101313:55ARI6,ARI,3RD,13:55,2023-10-13,Nick Schmaltz,20231013ARI@NJ,Logan Cooley,None,3235
2023101318:53NJ5,NJ,2ND,18:53,2023-10-13,Jesper Bratt,20231013ARI@NJ,Jack Hughes,Tyler Toffoli,2333
2023101312:29NJ4,NJ,2ND,12:29,2023-10-13,Dougie Hamilton,20231013ARI@NJ,Jack Hughes,Jesper Bratt,1949
2023101308:09NJ3,NJ,2ND,08:09,2023-10-13,Jesper Bratt,20231013ARI@NJ,Jack Hughes,Dougie Hamilton,1689
2023101304:23ARI2,ARI,2ND,04:23,2023-10-13,Sean Durzi,20231013ARI@NJ,Clayton Keller,Logan Cooley,1463
2023101306:22ARI1,ARI,1ST,06:22,2023-10-13,Matt Dumba,20231013ARI@NJ,Clayton Keller,Nick Schmaltz,382
2023101316:57PIT4,PIT,3RD,16:57,2023-10-13,Reilly Smith,20231013PIT@WAS,Evgeni Malkin,None,3417
2023101311:46PIT3,PIT,2ND,11:46,2023-10-13,Sidney Crosby,20231013PIT@WAS,Evgeni Malkin,Jake Guentzel,1906
2023101305:51PIT2,PIT,2ND,05:51,2023-10-13,Sidney Crosby,20231013PIT@WAS,Jake Guentzel,Evgeni Malkin,1551
2023101304:07PIT1,PIT,2ND,04:07,2023-10-13,Evgeni Malkin,20231013PIT@WAS,Rickard Rakell,Erik Karlsson,1447
2023101401:32OTT7,OTT,3RD,01:32,2023-10-14,Brady Tkachuk,20231014PHI@OTT,Claude Giroux,Tim Stutzle,2492
2023101419:54OTT6,OTT,2ND,19:54,2023-10-14,Brady Tkachuk,20231014PHI@OTT,Claude Giroux,None,2394
2023101416:30PHI5,PHI,2ND,16:30,2023-10-14,Cam York,20231014PHI@OTT,Travis Konecny,Sean Walker,2190
2023101416:12OTT4,OTT,2ND,16:12,2023-10-14,Jake Sanderson,20231014PHI@OTT,Vladimir Tarasenko,Jakob Chychrun,2172
2023101416:51PHI3,PHI,1ST,16:51,2023-10-14,Travis Konecny,20231014PHI@OTT,Tyson Foerster,Travis Sanheim,1011
2023101410:47OTT2,OTT,1ST,10:47,2023-10-14,Jakob Chychrun,20231014PHI@OTT,Vladimir Tarasenko,Jake Sanderson,647
2023101402:36OTT1,OTT,1ST,02:36,2023-10-14,Jakob Chychrun,20231014PHI@OTT,Zack MacEwen,Ridly Greig,156
2023101418:50WPG10,WPG,3RD,18:50,2023-10-14,Kyle Connor,20231014FLA@WPG,Josh Morrissey,None,3530
2023101417:36FLA9,FLA,3RD,17:36,2023-10-14,Evan Rodrigues,20231014FLA@WPG,Aleksander Barkov,Sam Reinhart,3456
2023101416:31FLA8,FLA,3RD,16:31,2023-10-14,Carter Verhaeghe,20231014FLA@WPG,Matthew Tkachuk,Evan Rodrigues,3391
2023101414:17WPG7,WPG,3RD,14:17,2023-10-14,Mason Appleton,20231014FLA@WPG,Adam Lowry,None,3257
2023101409:55WPG6,WPG,2ND,09:55,2023-10-14,Dylan DeMelo,20231014FLA@WPG,Cole Perfetti,Nino Niederreiter,1795
2023101408:20WPG5,WPG,2ND,08:20,2023-10-14,Morgan Barron,20231014FLA@WPG,Rasmus Kupari,Mason Appleton,1700
2023101435.0WPG4,WPG,2ND,00:35,2023-10-14,Kyle Connor,20231014FLA@WPG,Mark Scheifele,Gabriel Vilardi,1235
2023101425.0FLA3,FLA,2ND,00:25,2023-10-14,Evan Rodrigues,20231014FLA@WPG,Dmitry Kulikov,Aleksander Barkov,1225
2023101417:03FLA2,FLA,1ST,17:03,2023-10-14,Sam Reinhart,20231014FLA@WPG,Evan Rodrigues,Matthew Tkachuk,1023
2023101403:30WPG1,WPG,1ST,03:30,2023-10-14,Mark Scheifele,20231014FLA@WPG,Kyle Connor,Josh Morrissey,210
2023101402:52BOS5,BOS,3RD,02:52,2023-10-14,James van Riemsdyk,20231014NSH@BOS,Charlie McAvoy,David Pastrnak,2572
2023101416:54NSH4,NSH,2ND,16:54,2023-10-14,Colton Sissons,20231014NSH@BOS,Roman Josi,Filip Forsberg,2214
2023101414:46BOS3,BOS,2ND,14:46,2023-10-14,David Pastrnak,20231014NSH@BOS,None,None,2086
2023101414:48BOS2,BOS,1ST,14:48,2023-10-14,James van Riemsdyk,20231014NSH@BOS,Brad Marchand,Charlie McAvoy,888
2023101403:29NSH1,NSH,1ST,03:29,2023-10-14,Colton Sissons,20231014NSH@BOS,Kiefer Sherwood,Tyson Barrie,209
2023101419:24NYR8,NYR,3RD,19:24,2023-10-14,Chris Kreider,20231014NYR@CLB,Artemi Panarin,Adam Fox,3564
2023101415:54CLB7,CLB,3RD,15:54,2023-10-14,Justin Danforth,20231014NYR@CLB,Cole Sillinger,Kent Johnson,3354
2023101410:53NYR6,NYR,3RD,10:53,2023-10-14,Will Cuylle,20231014NYR@CLB,Vincent Trocheck,Erik Gustafsson,3053
2023101413:37CLB5,CLB,2ND,13:37,2023-10-14,David Jiricek,20231014NYR@CLB,Patrik Laine,Ivan Provorov,2017
2023101412:30CLB4,CLB,2ND,12:30,2023-10-14,Boone Jenner,20231014NYR@CLB,Jake Bean,None,1950
2023101417:45CLB3,CLB,1ST,17:45,2023-10-14,Boone Jenner,20231014NYR@CLB,Johnny Gaudreau,Ivan Provorov,1065
2023101409:36CLB2,CLB,1ST,09:36,2023-10-14,Boone Jenner,20231014NYR@CLB,Johnny Gaudreau,Kirill Marchenko,576
2023101450.0NYR1,NYR,1ST,00:50,2023-10-14,Erik Gustafsson,20231014NYR@CLB,Adam Fox,Jimmy Vesey,50
2023101419:59DET10,DET,3RD,19:59,2023-10-14,Moritz Seider,20231014TB@DET,J.T. Compher,None,3599
2023101409:39TB9,TB,3RD,09:39,2023-10-14,Victor Hedman,20231014TB@DET,Nikita Kucherov,Steven Stamkos,2979
2023101404:44DET8,DET,3RD,04:44,2023-10-14,Alex DeBrincat,20231014TB@DET,Dylan Larkin,None,2684
2023101415:23DET7,DET,2ND,15:23,2023-10-14,J.T. Compher,20231014TB@DET,Moritz Seider,Andrew Copp,2123
2023101410:53TB6,TB,2ND,10:53,2023-10-14,Steven Stamkos,20231014TB@DET,Brandon Hagel,Anthony Cirelli,1853
2023101402:01DET5,DET,2ND,02:01,2023-10-14,Lucas Raymond,20231014TB@DET,None,None,1321
2023101414:35DET4,DET,1ST,14:35,2023-10-14,Alex DeBrincat,20231014TB@DET,Shayne Gostisbehere,None,875
2023101412:52TB3,TB,1ST,12:52,2023-10-14,Brandon Hagel,20231014TB@DET,Victor Hedman,None,772
2023101409:46TB2,TB,1ST,09:46,2023-10-14,Steven Stamkos,20231014TB@DET,Victor Hedman,Nikita Kucherov,586
2023101405:11DET1,DET,1ST,05:11,2023-10-14,Daniel Sprong,20231014TB@DET,None,None,311
2023101418:39CHI5,CHI,3RD,18:39,2023-10-14,Tyler Johnson,20231014CHI@MON,Corey Perry,Connor Bedard,3519
2023101435.0CHI4,CHI,3RD,00:35,2023-10-14,Tyler Johnson,20231014CHI@MON,Seth Jones,Taylor Raddysh,2435
2023101417:38MON3,MON,2ND,17:38,2023-10-14,Sean Monahan,20231014CHI@MON,Rafael Harvey-Pinard,None,2258
2023101407:56MON2,MON,2ND,07:56,2023-10-14,Tanner Pearson,20231014CHI@MON,Kaiden Guhle,Sean Monahan,1676
2023101403:54MON1,MON,2ND,03:54,2023-10-14,Cole Caufield,20231014CHI@MON,None,None,1434
2023101419:38PIT7,PIT,3RD,19:38,2023-10-14,Bryan Rust,20231014CGY@PIT,Jake Guentzel,None,3578
2023101416:05CGY6,CGY,3RD,16:05,2023-10-14,Jonathan Huberdeau,20231014CGY@PIT,Andrew Mangiapane,Noah Hanifin,3365
2023101414:14PIT5,PIT,3RD,14:14,2023-10-14,Evgeni Malkin,20231014CGY@PIT,Reilly Smith,None,3254
2023101405:50PIT4,PIT,3RD,05:50,2023-10-14,Jake Guentzel,20231014CGY@PIT,Kris Letang,Sidney Crosby,2750
2023101441.0PIT3,PIT,3RD,00:41,2023-10-14,Reilly Smith,20231014CGY@PIT,Evgeni Malkin,Ryan Graves,2441
2023101418.0PIT2,PIT,3RD,00:18,2023-10-14,Bryan Rust,20231014CGY@PIT,Kris Letang,Jake Guentzel,2418
2023101418:22CGY1,CGY,2ND,18:22,2023-10-14,Matthew Coronato,20231014CGY@PIT,Elias Lindholm,Rasmus Andersson,2302
2023101417:32MIN11,MIN,3RD,17:32,2023-10-14,Brandon Duhaime,20231014MIN@TOR,Connor Dewar,Jacob Middleton,3452
2023101412:14TOR10,TOR,3RD,12:14,2023-10-14,William Nylander,20231014MIN@TOR,John Klingberg,John Tavares,3134
2023101410:25TOR9,TOR,3RD,10:25,2023-10-14,Auston Matthews,20231014MIN@TOR,Mitchell Marner,None,3025
2023101409:54TOR8,TOR,3RD,09:54,2023-10-14,Calle Jarnkrok,20231014MIN@TOR,Morgan Rielly,T.J. Brodie,2994
2023101409:51MIN7,MIN,2ND,09:51,2023-10-14,Marco Rossi,20231014MIN@TOR,None,None,1791
2023101404:09MIN6,MIN,2ND,04:09,2023-10-14,Matt Boldy,20231014MIN@TOR,Mats Zuccarello,Calen Addison,1449
2023101403:35TOR5,TOR,2ND,03:35,2023-10-14,Tyler Bertuzzi,20231014MIN@TOR,Calle Jarnkrok,Morgan Rielly,1415
2023101419:37TOR4,TOR,1ST,19:37,2023-10-14,William Nylander,20231014MIN@TOR,John Tavares,Max Domi,1177
2023101412:35TOR3,TOR,1ST,12:35,2023-10-14,Auston Matthews,20231014MIN@TOR,William Nylander,None,755
2023101410:54TOR2,TOR,1ST,10:54,2023-10-14,Auston Matthews,20231014MIN@TOR,Mitchell Marner,None,654
2023101409:32MIN1,MIN,1ST,09:32,2023-10-14,Ryan Hartman,20231014MIN@TOR,Kirill Kaprizov,Jonas Brodin,572
2023101413:40NYI5,NYI,3RD,13:40,2023-10-14,Casey Cizikas,20231014BUF@NYI,Adam Pelech,Cal Clutterbuck,3220
2023101402:34BUF4,BUF,3RD,02:34,2023-10-14,Casey Mittelstadt,20231014BUF@NYI,Zach Benson,Rasmus Dahlin,2554
2023101404:15BUF3,BUF,2ND,04:15,2023-10-14,Jordan Greenway,20231014BUF@NYI,Casey Mittelstadt,Zach Benson,1455
2023101418:18NYI2,NYI,1ST,18:18,2023-10-14,Kyle Palmieri,20231014BUF@NYI,Brock Nelson,Ryan Pulock,1098
2023101405:57NYI1,NYI,1ST,05:57,2023-10-14,Brock Nelson,20231014BUF@NYI,Pierre Engvall,None,357
2023101405:00STL3,STL,SHO,05:00,2023-10-14,Robert Thomas,20231014SEA@STL,None,None,4200
2023101407:49STL2,STL,2ND,07:49,2023-10-14,Jordan Kyrou,20231014SEA@STL,Robert Thomas,None,1669
2023101440.0SEA1,SEA,2ND,00:40,2023-10-14,Jaden Schwartz,20231014SEA@STL,Oliver Bjorkstrand,Vince Dunn,1240
2023101402:56VAN7,VAN,3RD,02:56,2023-10-14,Sam Lafferty,20231014VAN@EDM,Nils Hoglander,None,2576
2023101409:29EDM6,EDM,2ND,09:29,2023-10-14,Ryan Nugent-Hopkins,20231014VAN@EDM,Evan Bouchard,Connor McDavid,1769
2023101402:36VAN5,VAN,2ND,02:36,2023-10-14,Jack Studnicka,20231014VAN@EDM,Elias Pettersson,None,1356
2023101401:45EDM4,EDM,2ND,01:45,2023-10-14,Connor McDavid,20231014VAN@EDM,Ryan Nugent-Hopkins,Leon Draisaitl,1305
2023101417:51VAN3,VAN,1ST,17:51,2023-10-14,Nils Hoglander,20231014VAN@EDM,Brock Boeser,Tyler Myers,1071
2023101409:25VAN2,VAN,1ST,09:25,2023-10-14,Andrei Kuzmenko,20231014VAN@EDM,Quinn Hughes,Elias Pettersson,565
2023101442.0EDM1,EDM,1ST,00:42,2023-10-14,Leon Draisaitl,20231014VAN@EDM,Ryan Nugent-Hopkins,Zach Hyman,42
2023101405:00COL3,COL,SHO,05:00,2023-10-14,Mikko Rantanen,20231014COL@SJ,None,None,4200
2023101418:34COL2,COL,3RD,18:34,2023-10-14,Cale Makar,20231014COL@SJ,Valeri Nichushkin,None,3514
2023101408:42SJ1,SJ,1ST,08:42,2023-10-14,Thomas Bordeleau,20231014COL@SJ,Matt Benning,Mike Hoffman,522
2023101417:32LV5,LV,3RD,17:32,2023-10-14,Jonas Rondbjerg,20231014ANA@LV,Nicolas Hague,Nicolas Roy,3452
2023101406:45ANA4,ANA,3RD,06:45,2023-10-14,Mason McTavish,20231014ANA@LV,Jamie Drysdale,Ryan Strome,2805
2023101406:16LV3,LV,3RD,06:16,2023-10-14,Shea Theodore,20231014ANA@LV,Jack Eichel,Chandler Stephenson,2776
2023101415:03LV2,LV,2ND,15:03,2023-10-14,Chandler Stephenson,20231014ANA@LV,Paul Cotter,Brayden McNabb,2103
2023101419:58LV1,LV,1ST,19:58,2023-10-14,Jack Eichel,20231014ANA@LV,Shea Theodore,Chandler Stephenson,1198
2023101405:00CAR15,CAR,SHO,05:00,2023-10-14,Jordan Martinook,20231014CAR@LA,None,None,4200
2023101405:00CAR14,CAR,SHO,05:00,2023-10-14,Martin Necas,20231014CAR@LA,None,None,4200
2023101405:00LA13,LA,SHO,05:00,2023-10-14,Trevor Moore,20231014CAR@LA,None,None,4200
2023101405:00CAR12,CAR,SHO,05:00,2023-10-14,Sebastian Aho,20231014CAR@LA,None,None,4200
2023101405:00LA11,LA,SHO,05:00,2023-10-14,Pierre-Luc Dubois,20231014CAR@LA,None,None,4200
2023101418:38LA10,LA,3RD,18:38,2023-10-14,Anze Kopitar,20231014CAR@LA,Carl Grundstrom,Kevin Fiala,3518
2023101411:24LA9,LA,3RD,11:24,2023-10-14,Vladislav Gavrikov,20231014CAR@LA,Trevor Lewis,Blake Lizotte,3084
2023101413:46LA8,LA,2ND,13:46,2023-10-14,Trevor Moore,20231014CAR@LA,None,None,2026
2023101410:23CAR7,CAR,2ND,10:23,2023-10-14,Teuvo Teravainen,20231014CAR@LA,Sebastian Aho,Brady Skjei,1823
2023101405:20LA6,LA,2ND,05:20,2023-10-14,Anze Kopitar,20231014CAR@LA,Adrian Kempe,Kevin Fiala,1520
2023101403:03CAR5,CAR,2ND,03:03,2023-10-14,Brendan Lemieux,20231014CAR@LA,Tony DeAngelo,None,1383
2023101418:27LA4,LA,1ST,18:27,2023-10-14,Drew Doughty,20231014CAR@LA,Kevin Fiala,Mikey Anderson,1107
2023101413:28CAR3,CAR,1ST,13:28,2023-10-14,Jesperi Kotkaniemi,20231014CAR@LA,None,None,808
2023101406:41CAR2,CAR,1ST,06:41,2023-10-14,Sebastian Aho,20231014CAR@LA,None,None,401
2023101404:15CAR1,CAR,1ST,04:15,2023-10-14,Brent Burns,20231014CAR@LA,Jaccob Slavin,None,255
2023101517:17OTT7,OTT,3RD,17:17,2023-10-15,Tim Stutzle,20231015TB@OTT,Brady Tkachuk,Joonas Korpisalo,3437
2023101512:53OTT6,OTT,3RD,12:53,2023-10-15,Brady Tkachuk,20231015TB@OTT,Jake Sanderson,Artem Zub,3173
