goalID,teamID,period,goalTime,goalDate,scorer,gameID,assist1,assist2,seconds
2023103006:13FLA1,FLA,1ST,06:13,2023-10-30,Aleksander Barkov,20231030FLA@BOS,Sam Reinhart,Niko Mikkola,373
2023103019:47ANA7,ANA,3RD,19:47,2023-10-30,Mason McTavish,20231030ANA@PIT,Adam Henrique,None,3587
2023103003:01ANA6,ANA,3RD,03:01,2023-10-30,Mason McTavish,20231030ANA@PIT,Ryan Strome,Pavel Mintyukov,2581
2023103001:25PIT5,PIT,3RD,01:25,2023-10-30,Radim Zohorna,20231030ANA@PIT,Drew O'Connor,Lars Eller,2485
2023103019:25PIT4,PIT,2ND,19:25,2023-10-30,Evgeni Malkin,20231030ANA@PIT,Erik Karlsson,Sidney Crosby,2365
2023103011:51ANA3,ANA,2ND,11:51,2023-10-30,Frank Vatrano,20231030ANA@PIT,Cam Fowler,Mason McTavish,1911
2023103008:28ANA2,ANA,1ST,08:28,2023-10-30,Jakob Silfverberg,20231030ANA@PIT,Max Jones,Pavel Mintyukov,508
2023103002:55PIT1,PIT,1ST,02:55,2023-10-30,Erik Karlsson,20231030ANA@PIT,Evgeni Malkin,Reilly Smith,175
2023103002:53SEA7,SEA,OVE,02:53,2023-10-30,Jared McCann,20231030SEA@TB,Vince Dunn,Oliver Bjorkstrand,3773
2023103014:32TB6,TB,3RD,14:32,2023-10-30,Brandon Hagel,20231030SEA@TB,Anthony Cirelli,Alex Barre-Boulet,3272
2023103003:40TB5,TB,2ND,03:40,2023-10-30,Alex Barre-Boulet,20231030SEA@TB,Brandon Hagel,Tanner Jeannot,1420
2023103015:52SEA4,SEA,1ST,15:52,2023-10-30,Kailer Yamamoto,20231030SEA@TB,Jaden Schwartz,Eeli Tolvanen,952
2023103013:37TB3,TB,1ST,13:37,2023-10-30,Tanner Jeannot,20231030SEA@TB,Haydn Fleury,Darren Raddysh,817
2023103013:08SEA2,SEA,1ST,13:08,2023-10-30,Yanni Gourde,20231030SEA@TB,Kailer Yamamoto,Jared McCann,788
2023103012:08SEA1,SEA,1ST,12:08,2023-10-30,Brian Dumoulin,20231030SEA@TB,Justin Schultz,Jaden Schwartz,728
2023103001:25DET7,DET,OVE,01:25,2023-10-30,Lucas Raymond,20231030DET@NYI,J.T. Compher,None,3685
2023103015:49NYI6,NYI,3RD,15:49,2023-10-30,Bo Horvat,20231030DET@NYI,Mathew Barzal,Noah Dobson,3349
2023103011:43DET5,DET,3RD,11:43,2023-10-30,J.T. Compher,20231030DET@NYI,Moritz Seider,Andrew Copp,3103
2023103009:35DET4,DET,3RD,09:35,2023-10-30,Jake Walman,20231030DET@NYI,Moritz Seider,Lucas Raymond,2975
2023103007:55DET3,DET,3RD,07:55,2023-10-30,Daniel Sprong,20231030DET@NYI,Michael Rasmussen,Jake Walman,2875
2023103001:05NYI2,NYI,3RD,01:05,2023-10-30,Noah Dobson,20231030DET@NYI,Pierre Engvall,None,2465
2023103018:39NYI1,NYI,2ND,18:39,2023-10-30,Casey Cizikas,20231030DET@NYI,Bo Horvat,None,2319
2023103004:34NYR5,NYR,OVE,04:34,2023-10-30,Mika Zibanejad,20231030NYR@WPG,Artemi Panarin,K'Andre Miller,3874
2023103013:12NYR4,NYR,3RD,13:12,2023-10-30,Chris Kreider,20231030NYR@WPG,Adam Fox,Artemi Panarin,3192
2023103005:08WPG3,WPG,3RD,05:08,2023-10-30,Nikolaj Ehlers,20231030NYR@WPG,Cole Perfetti,Mark Scheifele,2708
2023103019:32WPG2,WPG,1ST,19:32,2023-10-30,David Gustafsson,20231030NYR@WPG,Cole Perfetti,None,1172
2023103018:24NYR1,NYR,1ST,18:24,2023-10-30,Artemi Panarin,20231030NYR@WPG,Jacob Trouba,K'Andre Miller,1104
2023103017:10CLB8,CLB,3RD,17:10,2023-10-30,Sean Kuraly,20231030CLB@DAL,Ivan Provorov,Mathieu Olivier,3430
2023103016:21DAL7,DAL,3RD,16:21,2023-10-30,Wyatt Johnston,20231030CLB@DAL,Evgenii Dadonov,Jamie Benn,3381
2023103012:39DAL6,DAL,3RD,12:39,2023-10-30,Evgenii Dadonov,20231030CLB@DAL,Wyatt Johnston,Jamie Benn,3159
2023103002:49DAL5,DAL,3RD,02:49,2023-10-30,Matt Duchene,20231030CLB@DAL,Ryan Suter,Mason Marchment,2569
2023103005:52DAL4,DAL,2ND,05:52,2023-10-30,Roope Hintz,20231030CLB@DAL,Jason Robertson,Nils Lundkvist,1552
2023103013:41CLB3,CLB,1ST,13:41,2023-10-30,Damon Severson,20231030CLB@DAL,Adam Fantilli,Zach Werenski,821
2023103004:37CLB2,CLB,1ST,04:37,2023-10-30,Dmitri Voronkov,20231030CLB@DAL,None,None,277
2023103027.0DAL1,DAL,1ST,00:27,2023-10-30,Thomas Harley,20231030CLB@DAL,Jason Robertson,Roope Hintz,27
2023103010:37ARI9,ARI,3RD,10:37,2023-10-30,Jack McBain,20231030CHI@ARI,Alexander Kerfoot,None,3037
2023103015:26ARI8,ARI,2ND,15:26,2023-10-30,Liam O'Brien,20231030CHI@ARI,None,None,2126
2023103011:18ARI7,ARI,2ND,11:18,2023-10-30,Sean Durzi,20231030CHI@ARI,Michael Carcone,Travis Boyd,1878
2023103006:38ARI6,ARI,2ND,06:38,2023-10-30,Jack McBain,20231030CHI@ARI,Alexander Kerfoot,Liam O'Brien,1598
2023103005:00ARI5,ARI,2ND,05:00,2023-10-30,Michael Carcone,20231030CHI@ARI,Travis Boyd,None,1500
2023103015:55ARI4,ARI,1ST,15:55,2023-10-30,Michael Carcone,20231030CHI@ARI,Lawson Crouse,Nick Bjugstad,955
2023103013:53ARI3,ARI,1ST,13:53,2023-10-30,Josh Brown,20231030CHI@ARI,Jack McBain,Alexander Kerfoot,833
2023103002:23ARI2,ARI,1ST,02:23,2023-10-30,Michael Carcone,20231030CHI@ARI,Logan Cooley,Sean Durzi,143
2023103028.0CHI1,CHI,1ST,00:28,2023-10-30,Connor Bedard,20231030CHI@ARI,Kevin Korchinski,Seth Jones,28
2023103112:13LA5,LA,3RD,12:13,2023-10-31,Adrian Kempe,20231031LA@TOR,Anze Kopitar,Quinton Byfield,3133
2023103108:25TOR4,TOR,3RD,08:25,2023-10-31,John Tavares,20231031LA@TOR,Mitchell Marner,William Nylander,2905
2023103109:46LA3,LA,2ND,09:46,2023-10-31,Arthur Kaliyev,20231031LA@TOR,Kevin Fiala,Quinton Byfield,1786
2023103111:40LA2,LA,1ST,11:40,2023-10-31,Phillip Danault,20231031LA@TOR,Trevor Moore,Jordan Spence,700
2023103106:38LA1,LA,1ST,06:38,2023-10-31,Andreas Englund,20231031LA@TOR,Pierre-Luc Dubois,None,398
2023103117:02VAN7,VAN,3RD,17:02,2023-10-31,Elias Pettersson,20231031NSH@VAN,Anthony Beauvillier,Tyler Myers,3422
2023103104:11VAN6,VAN,3RD,04:11,2023-10-31,J.T. Miller,20231031NSH@VAN,Brock Boeser,Quinn Hughes,2651
2023103116:38VAN5,VAN,2ND,16:38,2023-10-31,Elias Pettersson,20231031NSH@VAN,Andrei Kuzmenko,Filip Hronek,2198
2023103153.0VAN4,VAN,2ND,00:53,2023-10-31,Elias Pettersson,20231031NSH@VAN,Quinn Hughes,Ilya Mikheyev,1253
2023103116:40NSH3,NSH,1ST,16:40,2023-10-31,Dante Fabbro,20231031NSH@VAN,Filip Forsberg,Ryan O'Reilly,1000
2023103116:10NSH2,NSH,1ST,16:10,2023-10-31,Colton Sissons,20231031NSH@VAN,Roman Josi,Liam Foudy,970
2023103113:45VAN1,VAN,1ST,13:45,2023-10-31,Sam Lafferty,20231031NSH@VAN,None,None,825
